  No;Problem;                                                                            ;;
 773;lwb/k_ph_p.0047.intohylo;                                             TIMEOUT;      ;
 774;lwb/k_ph_p.0048.intohylo;                                             TIMEOUT;      ;
 775;lwb/k_ph_p.0050.intohylo;                                             TIMEOUT;      ;
 776;lwb/k_ph_p.0051.intohylo;                                             TIMEOUT;      ;
 777;lwb/k_ph_p.0052.intohylo;                                             TIMEOUT;      ;
 778;lwb/k_ph_p.0053.intohylo;                                             TIMEOUT;      ;
 779;lwb/k_ph_p.0054.intohylo;                                             TIMEOUT;      ;
 780;lwb/k_ph_p.0055.intohylo;                                             TIMEOUT;      ;
 781;lwb/k_ph_p.0056.intohylo;                                             TIMEOUT;      ;
 782;lwb/k_poly_n.0002.intohylo;                                              0.00; Sat  ;
 783;lwb/k_poly_n.0004.intohylo;                                              0.00; Sat  ;
 784;lwb/k_poly_n.0006.intohylo;                                              0.00; Sat  ;
 785;lwb/k_poly_n.0008.intohylo;                                              0.00; Sat  ;
 786;lwb/k_poly_n.0010.intohylo;                                              0.00; Sat  ;
 787;lwb/k_poly_n.0012.intohylo;                                              0.01; Sat  ;
 788;lwb/k_poly_n.0014.intohylo;                                              0.01; Sat  ;
 789;lwb/k_poly_n.0016.intohylo;                                              0.01; Sat  ;
 790;lwb/k_poly_n.0018.intohylo;                                              0.02; Sat  ;
 791;lwb/k_poly_n.0020.intohylo;                                              0.02; Sat  ;
 792;lwb/k_poly_n.0040.intohylo;                                              0.13; Sat  ;
 793;lwb/k_poly_n.0060.intohylo;                                              0.44; Sat  ;
 794;lwb/k_poly_n.0080.intohylo;                                              1.10; Sat  ;
 795;lwb/k_poly_n.0100.intohylo;                                              2.21; Sat  ;
 796;lwb/k_poly_n.0120.intohylo;                                              4.65; Sat  ;
 797;lwb/k_poly_n.0140.intohylo;                                              7.53; Sat  ;
 798;lwb/k_poly_n.0160.intohylo;                                             12.45; Sat  ;
 799;lwb/k_poly_n.0180.intohylo;                                             18.84; Sat  ;
 800;lwb/k_poly_n.0200.intohylo;                                             26.06; Sat  ;
 801;lwb/k_poly_n.0220.intohylo;                                             36.28; Sat  ;
 802;lwb/k_poly_n.0240.intohylo;                                             51.68; Sat  ;
 803;lwb/k_poly_n.0260.intohylo;                                             64.08; Sat  ;
 804;lwb/k_poly_n.0280.intohylo;                                             78.22; Sat  ;
 805;lwb/k_poly_n.0300.intohylo;                                             97.21; Sat  ;
 806;lwb/k_poly_n.0320.intohylo;                                            122.23; Sat  ;
 807;lwb/k_poly_n.0340.intohylo;                                            157.60; Sat  ;
 808;lwb/k_poly_n.0360.intohylo;                                            178.27; Sat  ;
 809;lwb/k_poly_n.0380.intohylo;                                            213.97; Sat  ;
 810;lwb/k_poly_n.0400.intohylo;                                            238.87; Sat  ;
 811;lwb/k_poly_n.0420.intohylo;                                            278.87; Sat  ;
 812;lwb/k_poly_n.0440.intohylo;                                            328.47; Sat  ;
 813;lwb/k_poly_n.0460.intohylo;                                            386.24; Sat  ;
 814;lwb/k_poly_n.0480.intohylo;                                            463.44; Sat  ;
 815;lwb/k_poly_n.0500.intohylo;                                            507.44; Sat  ;
 816;lwb/k_poly_n.0520.intohylo;                                            588.49; Sat  ;
 817;lwb/k_poly_n.0540.intohylo;                                            665.39; Sat  ;
 818;lwb/k_poly_n.0560.intohylo;                                            742.96; Sat  ;
 819;lwb/k_poly_n.0580.intohylo;                                            852.79; Sat  ;
 820;lwb/k_poly_n.0600.intohylo;                                            986.82; Sat  ;
 821;lwb/k_poly_n.0620.intohylo;                                           TIMEOUT;      ;
 822;lwb/k_poly_n.0640.intohylo;                                           TIMEOUT;      ;
 823;lwb/k_poly_n.0660.intohylo;                                           TIMEOUT;      ;
 824;lwb/k_poly_n.0680.intohylo;                                           TIMEOUT;      ;
 825;lwb/k_poly_n.0700.intohylo;                                           TIMEOUT;      ;
 826;lwb/k_poly_n.0720.intohylo;                                           TIMEOUT;      ;
 827;lwb/k_poly_n.0740.intohylo;                                           TIMEOUT;      ;
 828;lwb/k_poly_n.0760.intohylo;                                           TIMEOUT;      ;
 829;lwb/k_poly_n.0780.intohylo;                                           TIMEOUT;      ;
 830;lwb/k_poly_n.0800.intohylo;                                           TIMEOUT;      ;
 831;lwb/k_poly_n.0820.intohylo;                                           TIMEOUT;      ;
 832;lwb/k_poly_n.0840.intohylo;                                           TIMEOUT;      ;
 833;lwb/k_poly_n.0860.intohylo;                                           TIMEOUT;      ;
 834;lwb/k_poly_n.0880.intohylo;                                           TIMEOUT;      ;
 835;lwb/k_poly_n.0900.intohylo;                                           TIMEOUT;      ;
 836;lwb/k_poly_n.0920.intohylo;                                           TIMEOUT;      ;
 837;lwb/k_poly_n.0940.intohylo;                                           TIMEOUT;      ;
 838;lwb/k_poly_p.0002.intohylo;                                              0.00; Unsat;
 839;lwb/k_poly_p.0004.intohylo;                                              0.00; Unsat;
 840;lwb/k_poly_p.0006.intohylo;                                              0.00; Unsat;
 841;lwb/k_poly_p.0008.intohylo;                                              0.00; Unsat;
 842;lwb/k_poly_p.0010.intohylo;                                              0.00; Unsat;
 843;lwb/k_poly_p.0012.intohylo;                                              0.01; Unsat;
 844;lwb/k_poly_p.0014.intohylo;                                              0.01; Unsat;
 845;lwb/k_poly_p.0016.intohylo;                                              0.02; Unsat;
 846;lwb/k_poly_p.0018.intohylo;                                              0.02; Unsat;
 847;lwb/k_poly_p.0020.intohylo;                                              0.03; Unsat;
 848;lwb/k_poly_p.0040.intohylo;                                              0.15; Unsat;
 849;lwb/k_poly_p.0060.intohylo;                                              0.53; Unsat;
 850;lwb/k_poly_p.0080.intohylo;                                              1.20; Unsat;
 851;lwb/k_poly_p.0100.intohylo;                                              2.57; Unsat;
 852;lwb/k_poly_p.0120.intohylo;                                              5.21; Unsat;
 853;lwb/k_poly_p.0140.intohylo;                                              8.98; Unsat;
 854;lwb/k_poly_p.0160.intohylo;                                             14.56; Unsat;
 855;lwb/k_poly_p.0180.intohylo;                                             24.39; Unsat;
 856;lwb/k_poly_p.0200.intohylo;                                             30.86; Unsat;
 857;lwb/k_poly_p.0220.intohylo;                                             42.83; Unsat;
 858;lwb/k_poly_p.0240.intohylo;                                             60.26; Unsat;
 859;lwb/k_poly_p.0260.intohylo;                                             87.05; Unsat;
 860;lwb/k_poly_p.0280.intohylo;                                             92.84; Unsat;
 861;lwb/k_poly_p.0300.intohylo;                                            116.32; Unsat;
 862;lwb/k_poly_p.0320.intohylo;                                            144.99; Unsat;
 863;lwb/k_poly_p.0340.intohylo;                                            184.00; Unsat;
 864;lwb/k_poly_p.0360.intohylo;                                            237.06; Unsat;
 865;lwb/k_poly_p.0380.intohylo;                                            309.97; Unsat;
 866;lwb/k_poly_p.0400.intohylo;                                            283.69; Unsat;
 867;lwb/k_poly_p.0420.intohylo;                                            331.66; Unsat;
 868;lwb/k_poly_p.0440.intohylo;                                            387.75; Unsat;
 869;lwb/k_poly_p.0460.intohylo;                                            454.44; Unsat;
 870;lwb/k_poly_p.0480.intohylo;                                            540.18; Unsat;
 871;lwb/k_poly_p.0500.intohylo;                                            643.31; Unsat;
 872;lwb/k_poly_p.0520.intohylo;                                            775.01; Unsat;
 873;lwb/k_poly_p.0540.intohylo;                                            949.59; Unsat;
 874;lwb/k_poly_p.0560.intohylo;                                            868.57; Unsat;
 875;lwb/k_poly_p.0580.intohylo;                                            989.91; Unsat;
 876;lwb/k_poly_p.0600.intohylo;                                           TIMEOUT;      ;
 877;lwb/k_poly_p.0620.intohylo;                                           TIMEOUT;      ;
 878;lwb/k_poly_p.0640.intohylo;                                           TIMEOUT;      ;
 879;lwb/k_poly_p.0660.intohylo;                                           TIMEOUT;      ;
 880;lwb/k_poly_p.0680.intohylo;                                           TIMEOUT;      ;
 881;lwb/k_poly_p.0700.intohylo;                                           TIMEOUT;      ;
 882;lwb/k_poly_p.0720.intohylo;                                           TIMEOUT;      ;
 883;lwb/k_poly_p.0740.intohylo;                                           TIMEOUT;      ;
 884;lwb/k_poly_p.0760.intohylo;                                           TIMEOUT;      ;
 885;lwb/k_poly_p.0780.intohylo;                                           TIMEOUT;      ;
 886;lwb/k_poly_p.0800.intohylo;                                           TIMEOUT;      ;
 887;lwb/k_poly_p.0820.intohylo;                                           TIMEOUT;      ;
 888;lwb/k_poly_p.0840.intohylo;                                           TIMEOUT;      ;
 889;lwb/k_poly_p.0860.intohylo;                                           TIMEOUT;      ;
 890;lwb/k_poly_p.0880.intohylo;                                           TIMEOUT;      ;
 891;lwb/k_poly_p.0900.intohylo;                                           TIMEOUT;      ;
 892;lwb/k_poly_p.0920.intohylo;                                           TIMEOUT;      ;
 893;lwb/k_poly_p.0940.intohylo;                                           TIMEOUT;      ;
 894;lwb/k_t4p_n.00010.intohylo;                                              0.00; Sat  ;
 895;lwb/k_t4p_n.00020.intohylo;                                              0.00; Sat  ;
 896;lwb/k_t4p_n.00030.intohylo;                                              0.01; Sat  ;
 897;lwb/k_t4p_n.00040.intohylo;                                              0.02; Sat  ;
 898;lwb/k_t4p_n.00050.intohylo;                                              0.03; Sat  ;
 899;lwb/k_t4p_n.00060.intohylo;                                              0.04; Sat  ;
 900;lwb/k_t4p_n.00070.intohylo;                                              0.05; Sat  ;
 901;lwb/k_t4p_n.00080.intohylo;                                              0.06; Sat  ;
 902;lwb/k_t4p_n.00090.intohylo;                                              0.09; Sat  ;
 903;lwb/k_t4p_n.00100.intohylo;                                              0.11; Sat  ;
 904;lwb/k_t4p_n.00200.intohylo;                                              0.50; Sat  ;
 905;lwb/k_t4p_n.00300.intohylo;                                              1.26; Sat  ;
 906;lwb/k_t4p_n.00400.intohylo;                                              2.44; Sat  ;
 907;lwb/k_t4p_n.00500.intohylo;                                              4.11; Sat  ;
 908;lwb/k_t4p_n.00600.intohylo;                                              6.41; Sat  ;
 909;lwb/k_t4p_n.00700.intohylo;                                              9.29; Sat  ;
 910;lwb/k_t4p_n.00800.intohylo;                                             12.90; Sat  ;
 911;lwb/k_t4p_n.00900.intohylo;                                             17.20; Sat  ;
 912;lwb/k_t4p_n.01000.intohylo;                                             22.85; Sat  ;
 913;lwb/k_t4p_n.01100.intohylo;                                             29.03; Sat  ;
 914;lwb/k_t4p_n.01200.intohylo;                                             38.23; Sat  ;
 915;lwb/k_t4p_n.01300.intohylo;                                             49.87; Sat  ;
 916;lwb/k_t4p_n.01400.intohylo;                                             57.74; Sat  ;
 917;lwb/k_t4p_n.01500.intohylo;                                             78.33; Sat  ;
 918;lwb/k_t4p_n.01600.intohylo;                                             91.67; Sat  ;
 919;lwb/k_t4p_n.01700.intohylo;                                            115.21; Sat  ;
 920;lwb/k_t4p_n.01800.intohylo;                                            132.36; Sat  ;
 921;lwb/k_t4p_n.01900.intohylo;                                            157.81; Sat  ;
 922;lwb/k_t4p_n.02000.intohylo;                                            184.59; Sat  ;
 923;lwb/k_t4p_n.02100.intohylo;                                            213.75; Sat  ;
 924;lwb/k_t4p_n.02200.intohylo;                                            245.51; Sat  ;
 925;lwb/k_t4p_n.02300.intohylo;                                            279.44; Sat  ;
 926;lwb/k_t4p_n.02400.intohylo;                                            314.00; Sat  ;
 927;lwb/k_t4p_n.02500.intohylo;                                            352.06; Sat  ;
 928;lwb/k_t4p_n.02600.intohylo;                                            390.56; Sat  ;
 929;lwb/k_t4p_n.02700.intohylo;                                            432.54; Sat  ;
 930;lwb/k_t4p_n.02800.intohylo;                                            474.76; Sat  ;
 931;lwb/k_t4p_n.02900.intohylo;                                            519.35; Sat  ;
 932;lwb/k_t4p_n.03000.intohylo;                                            568.47; Sat  ;
 933;lwb/k_t4p_n.03500.intohylo;                                            829.84; Sat  ;
 934;lwb/k_t4p_n.04000.intohylo;                                           TIMEOUT;      ;
 935;lwb/k_t4p_n.04500.intohylo;                                           TIMEOUT;      ;
 936;lwb/k_t4p_n.05000.intohylo;                                           TIMEOUT;      ;
 937;lwb/k_t4p_n.05500.intohylo;                                           TIMEOUT;      ;
 938;lwb/k_t4p_n.06000.intohylo;                                           TIMEOUT;      ;
 939;lwb/k_t4p_n.06500.intohylo;                                           TIMEOUT;      ;
 940;lwb/k_t4p_n.07000.intohylo;                                           TIMEOUT;      ;
 941;lwb/k_t4p_n.07500.intohylo;                                           TIMEOUT;      ;
 942;lwb/k_t4p_n.08000.intohylo;                                           TIMEOUT;      ;
 943;lwb/k_t4p_n.09000.intohylo;                                           TIMEOUT;      ;
 944;lwb/k_t4p_n.10000.intohylo;                                           TIMEOUT;      ;
 945;lwb/k_t4p_n.11000.intohylo;                                           TIMEOUT;      ;
 946;lwb/k_t4p_n.12000.intohylo;                                           TIMEOUT;      ;
 947;lwb/k_t4p_n.13000.intohylo;                                           TIMEOUT;      ;
 948;lwb/k_t4p_n.14000.intohylo;                                           TIMEOUT;      ;
 949;lwb/k_t4p_n.15000.intohylo;                                           TIMEOUT;      ;
 950;lwb/k_t4p_p.00010.intohylo;                                              0.00; Unsat;
 951;lwb/k_t4p_p.00020.intohylo;                                              0.00; Unsat;
 952;lwb/k_t4p_p.00030.intohylo;                                              0.00; Unsat;
 953;lwb/k_t4p_p.00040.intohylo;                                              0.01; Unsat;
 954;lwb/k_t4p_p.00050.intohylo;                                              0.01; Unsat;
 955;lwb/k_t4p_p.00060.intohylo;                                              0.01; Unsat;
 956;lwb/k_t4p_p.00070.intohylo;                                              0.01; Unsat;
 957;lwb/k_t4p_p.00080.intohylo;                                              0.02; Unsat;
 958;lwb/k_t4p_p.00090.intohylo;                                              0.02; Unsat;
 959;lwb/k_t4p_p.00100.intohylo;                                              0.03; Unsat;
 960;lwb/k_t4p_p.00200.intohylo;                                              0.11; Unsat;
 961;lwb/k_t4p_p.00300.intohylo;                                              0.27; Unsat;
 962;lwb/k_t4p_p.00400.intohylo;                                              0.53; Unsat;
 963;lwb/k_t4p_p.00500.intohylo;                                              0.88; Unsat;
 964;lwb/k_t4p_p.00600.intohylo;                                              1.33; Unsat;
 965;lwb/k_t4p_p.00700.intohylo;                                              1.88; Unsat;
 966;lwb/k_t4p_p.00800.intohylo;                                              2.57; Unsat;
 967;lwb/k_t4p_p.00900.intohylo;                                              3.35; Unsat;
 968;lwb/k_t4p_p.01000.intohylo;                                              4.26; Unsat;
 969;lwb/k_t4p_p.01100.intohylo;                                              5.12; Unsat;
 970;lwb/k_t4p_p.01200.intohylo;                                              6.27; Unsat;
 971;lwb/k_t4p_p.01300.intohylo;                                              7.57; Unsat;
 972;lwb/k_t4p_p.01400.intohylo;                                              9.01; Unsat;
 973;lwb/k_t4p_p.01500.intohylo;                                             10.70; Unsat;
 974;lwb/k_t4p_p.01600.intohylo;                                             12.44; Unsat;
 975;lwb/k_t4p_p.01700.intohylo;                                             14.44; Unsat;
 976;lwb/k_t4p_p.01800.intohylo;                                             16.85; Unsat;
 977;lwb/k_t4p_p.01900.intohylo;                                             19.69; Unsat;
 978;lwb/k_t4p_p.02000.intohylo;                                             22.28; Unsat;
 979;lwb/k_t4p_p.02100.intohylo;                                             25.37; Unsat;
 980;lwb/k_t4p_p.02200.intohylo;                                             28.77; Unsat;
 981;lwb/k_t4p_p.02300.intohylo;                                             32.32; Unsat;
 982;lwb/k_t4p_p.02400.intohylo;                                             36.52; Unsat;
 983;lwb/k_t4p_p.02500.intohylo;                                             41.81; Unsat;
 984;lwb/k_t4p_p.02600.intohylo;                                             46.89; Unsat;
 985;lwb/k_t4p_p.02700.intohylo;                                             52.72; Unsat;
 986;lwb/k_t4p_p.02800.intohylo;                                             58.35; Unsat;
 987;lwb/k_t4p_p.02900.intohylo;                                             64.98; Unsat;
 988;lwb/k_t4p_p.03000.intohylo;                                             74.40; Unsat;
 989;lwb/k_t4p_p.03500.intohylo;                                            113.31; Unsat;
 990;lwb/k_t4p_p.04000.intohylo;                                            178.05; Unsat;
 991;lwb/k_t4p_p.04500.intohylo;                                            255.47; Unsat;
 992;lwb/k_t4p_p.05000.intohylo;                                            347.96; Unsat;
 993;lwb/k_t4p_p.05500.intohylo;                                            450.03; Unsat;
 994;lwb/k_t4p_p.06000.intohylo;                                            567.03; Unsat;
 995;lwb/k_t4p_p.06500.intohylo;                                            694.07; Unsat;
 996;lwb/k_t4p_p.07000.intohylo;                                            833.37; Unsat;
 997;lwb/k_t4p_p.07500.intohylo;                                            986.01; Unsat;
 998;lwb/k_t4p_p.08000.intohylo;                                           TIMEOUT;      ;
 999;lwb/k_t4p_p.09000.intohylo;                                           TIMEOUT;      ;
1000;lwb/k_t4p_p.10000.intohylo;                                           TIMEOUT;      ;
1001;lwb/k_t4p_p.11000.intohylo;                                           TIMEOUT;      ;
1002;lwb/k_t4p_p.12000.intohylo;                                           TIMEOUT;      ;
1003;lwb/k_t4p_p.13000.intohylo;                                           TIMEOUT;      ;
1004;lwb/k_t4p_p.14000.intohylo;                                           TIMEOUT;      ;
1005;lwb/k_t4p_p.15000.intohylo;                                           TIMEOUT;      ;
